epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,0.10694766212755791,0.10694766212755791,0.0,0.06479204867748505,9.997532801828658e-05,D,43,0.19144912985574716,0.0006754812217992413,0.4530564686522961,0.0,0.1716884286836046,0.19512908202192428,0.05356024260127433,0.10042305553660692,0.32058445578091216,0.005126954580326935,0.0,0.02592896436724652,0.09606230553877321,0.13254976522241918
1,0.06184097649853771,0.06180887201600531,3.210442593766744e-05,0.05916411132677227,9.990133642141359e-05,D,43,,,,,,,,,,,,,,
2,0.057967820232056225,0.057921073619789105,4.674660220169825e-05,0.054401449839767274,9.977809823015401e-05,D,43,,,,,,,,,,,,,,
3,0.053407727879961314,0.05333844254300281,6.928540997621382e-05,0.04979619452505247,9.960573506572391e-05,D,43,,,,,,,,,,,,,,
4,0.050531775801136054,0.05044776437910203,8.401139813730148e-05,0.04750110858227908,9.93844170297569e-05,D,43,,,,,,,,,,,,,,
5,0.04868698042457852,0.04858548674346361,0.00010149362721189033,0.046388348944080074,9.911436253643445e-05,D,43,,,,,,,,,,,,,,
6,0.04638519824285037,0.04627051821517864,0.00011468002504937178,0.04719616322168292,9.879583809693738e-05,D,43,,,,,,,,,,,,,,
7,0.044868292149209385,0.04474161804839379,0.0001266741135064226,0.04241617555525286,9.842915805643157e-05,D,43,,,,,,,,,,,,,,
8,0.04421994686819306,0.04408202528263902,0.0001379215757014254,0.04217017092268659,9.801468428384717e-05,D,43,,,,,,,,,,,,,,
9,0.04287537282901592,0.04273497092845567,0.00014040194817345212,0.04244263891447732,9.75528258147577e-05,D,43,,,,,,,,,,,,,,
10,0.040943648073751525,0.040796609265328965,0.00014703881597410423,0.04311999511281931,9.70440384477113e-05,D,43,0.5013224185804551,0.34901191122876113,0.2588016338623703,0.5513719755443164,0.522968263984264,0.4875799235342641,0.698737305166342,0.4536615686574117,0.8564229097623569,0.7060125873269629,0.0,0.5924917483786406,0.42516716490460815,0.5128047916216929
11,0.040453525959687965,0.040307855237970903,0.00014567074392412974,0.039329674441904605,9.64888242944126e-05,D,43,,,,,,,,,,,,,,
