epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,8.987074312969353,0.22459943370635144,8.762474842147494,0.09975640128056208,9.997532801828658e-05,D,42,0.21087871598122698,0.0006754812217992413,0.0,0.0,0.0,0.03187271525242837,0.05356024260127433,0.10489805231505957,0.05549724710263007,0.009255161175304265,0.0,0.0,0.10577709860151312,0.025508341844669657
1,1.5349574320974866,0.08659995472626063,1.4483574778134927,0.07924623925957763,9.990133642141359e-05,D,42,,,,,,,,,,,,,,
2,1.3740649108360543,0.07560477892985565,1.2984601337621597,0.06947795211484557,9.977809823015401e-05,D,42,,,,,,,,,,,,,,
3,1.092497960071672,0.06995973015795247,1.0225382250172206,0.06369064383600888,9.960573506572391e-05,D,42,,,,,,,,,,,,,,
4,1.0391325310342001,0.06802832754254579,0.9711041998991184,0.0659272015094757,9.93844170297569e-05,D,42,,,,,,,,,,,,,,
5,0.9379367805732209,0.0668791449128203,0.8710576352498834,0.06562627782685715,9.911436253643445e-05,D,42,,,,,,,,,,,,,,
6,0.8096104724127711,0.06479183255220976,0.744818638128628,0.06130817217523592,9.879583809693738e-05,D,42,,,,,,,,,,,,,,
7,0.6064344342334561,0.06331538776324934,0.543119047916579,0.06340504655320393,9.842915805643157e-05,D,42,,,,,,,,,,,,,,
8,0.5387757265557085,0.06170862119205213,0.47706710401030505,0.05905528062006883,9.801468428384717e-05,D,42,,,,,,,,,,,,,,
9,0.5555890954739787,0.05916814404455098,0.49642095385613944,0.060387192810313746,9.75528258147577e-05,D,42,,,,,,,,,,,,,,
10,0.6094298184815159,0.06008757088568056,0.5493422482365837,0.0586035776164448,9.70440384477113e-05,D,42,0.1914251072046378,0.11541268669178245,0.0,0.0,0.0,0.03187271525242837,0.08981618827332341,0.0718276579716302,0.004314832523160554,0.005126954580326935,0.0,0.0,0.15341889694821012,0.020295834860086945
11,0.5261467963641293,0.05809700657929958,0.4680497917783724,0.05805837774093737,9.64888242944126e-05,D,42,,,,,,,,,,,,,,
12,0.4342028245350652,0.05823694786615373,0.3759658773713025,0.05926831592070429,9.588773128419907e-05,D,42,,,,,,,,,,,,,,
13,0.47247738327438893,0.057043390287653775,0.41543399014653554,0.05389763957314324,9.5241352623301e-05,D,42,,,,,,,,,,,,,,
14,0.39429568271917637,0.057086417760456386,0.3372092642741533,0.05428915270195719,9.455032620941843e-05,D,42,,,,,,,,,,,,,,
15,0.41158797528648206,0.05631670896023322,0.35527126737435805,0.05573339968135482,9.381533400219321e-05,D,42,,,,,,,,,,,,,,
16,0.3955399078068931,0.055140019418965826,0.340399887641161,0.05600594518738881,9.303710135019722e-05,D,42,,,,,,,,,,,,,,
17,0.31462003187717574,0.05448474391457139,0.26013528848489514,0.05511538667375581,9.22163962751008e-05,D,42,,,,,,,,,,,,,,
18,0.28980433993766375,0.0540563915276891,0.23574794959306622,0.0531592666449254,9.135402871372814e-05,D,42,,,,,,,,,,,,,,
19,0.32714255276229676,0.054361459486441985,0.2727810945502962,0.05027772939126743,9.045084971874742e-05,D,42,,,,,,,,,,,,,,
20,0.27200823033189897,0.05304280393853475,0.21896542744165914,0.052803771511504526,8.950775061878456e-05,D,42,0.20622265397621098,0.07386131279862415,0.0,0.0,0.0,0.03187271525242837,0.05356024260127433,0.1049849288045891,0.004314832523160554,0.005126954580326935,0.0,0.0,0.14004198338741758,0.01998596737617793
21,0.36867988744284214,0.05201261561063892,0.31666727173881104,0.05494042617971437,8.852566213878951e-05,D,42,,,,,,,,,,,,,,
22,0.2335016437801733,0.05204899943369831,0.1814526446515314,0.052271535123387974,8.750555348152303e-05,D,42,,,,,,,,,,,,,,
23,0.26473507926200757,0.0523247718536243,0.2124103076079789,0.05363888363435603,8.644843137107063e-05,D,42,,,,,,,,,,,,,,
24,0.2163507876950398,0.050200921712083776,0.16614986594582193,0.049187842514692694,8.535533905932742e-05,D,42,,,,,,,,,,,,,,
25,0.23058750040151857,0.0511461026124371,0.1794413974477265,0.047802640791786345,8.422735529643448e-05,D,42,,,,,,,,,,,,,,
26,0.249572225084359,0.050397713330724354,0.19917451217454937,0.051068500926097236,8.306559326618263e-05,D,42,,,,,,,,,,,,,,
27,0.21555826977560774,0.049245303461069694,0.166312966011524,0.04902929419880373,8.187119948743452e-05,D,42,,,,,,,,,,,,,,
28,0.23010212215231032,0.04899028045581312,0.18111184202346273,0.04871744995838717,8.064535268264887e-05,D,42,,,,,,,,,,,,,,
29,0.2554617717808656,0.048916157015689916,0.2065456129712286,0.04471129833214116,7.938926261462371e-05,D,42,,,,,,,,,,,,,,
30,0.18104438336664125,0.04751117462425996,0.13353320974119504,0.04636511864761512,7.810416889260659e-05,D,42,0.266331188329828,0.0006754812217992413,0.0,0.0,0.0,0.03187271525242837,0.07357395247508945,0.09034022450371525,0.004314832523160554,0.005126954580326935,0.0,0.0,0.1335033347758136,0.020522867933472057
31,0.18729988786063648,0.04767226721226955,0.1396276210809789,0.0490728917874788,7.679133974894988e-05,D,42,,,,,,,,,,,,,,
32,0.21515538844842896,0.04631346821683968,0.16884192072788617,0.04743600387060851,7.545207078751862e-05,D,42,,,,,,,,,,,,,,
33,0.17759517636120414,0.04639263646573161,0.13120254019477318,0.046722767299465964,7.408768370508582e-05,D,42,,,,,,,,,,,,,,
34,0.160070577228629,0.04506262041371393,0.1150079571928471,0.045967302804714755,7.26995249869774e-05,D,42,,,,,,,,,,,,,,
35,0.17508697104781415,0.042797553774112006,0.13228941781548828,0.04141622975860772,7.12889645782537e-05,D,42,,,,,,,,,,,,,,
36,0.15294653334635558,0.04099013883935398,0.11195639455778245,0.04323502038523816,6.985739453173908e-05,D,42,,,,,,,,,,,,,,
37,0.1592086549897335,0.040524820981701716,0.11868383437213138,0.04184122126091991,6.840622763423397e-05,D,42,,,,,,,,,,,,,,
38,0.15636404354253003,0.03914152667449232,0.11722251708508637,0.039706424257734366,6.693689601226464e-05,D,42,,,,,,,,,,,,,,
39,0.11688011602173297,0.038672845195711514,0.07820727122177784,0.040538960600500565,6.545084971874744e-05,D,42,,,,,,,,,,,,,,
40,0.12762106641342766,0.037831745749900926,0.08978932059204363,0.040654285323985836,6.394955530196154e-05,D,42,0.5358632963685828,0.5020273554540949,0.4171320666515764,0.6927414597807059,0.5617139137004106,0.40007094172280694,0.7037719189045034,0.5153562041617071,0.018475737638606982,0.04956311184867471,0.3771516324264828,0.05278063715665261,0.5189453259113388,0.3788757623992128
41,0.14578068137326333,0.037964891882218195,0.10781579000043179,0.04084648191275304,6.24344943582428e-05,D,42,,,,,,,,,,,,,,
42,0.13005739403368707,0.03664741905159547,0.09340997530627206,0.03885216769811354,6.0907162069827195e-05,D,42,,,,,,,,,,,,,,
43,0.10826136841790741,0.03628178227780479,0.0719795865613887,0.040440946631133554,5.93690657292863e-05,D,42,,,,,,,,,,,,,,
44,0.1095562027752447,0.036194088577294344,0.07336211429876936,0.03830305435286279,5.7821723252011606e-05,D,42,,,,,,,,,,,,,,
45,0.11774919032263295,0.03459005015033284,0.08315914001058122,0.04010166733019185,5.6266661678215284e-05,D,42,,,,,,,,,,,,,,
46,0.09772512675344683,0.03457912787619794,0.06314599859159502,0.03693021322322781,5.470541566592577e-05,D,42,,,,,,,,,,,,,,
47,0.09841246756708674,0.03419458872246507,0.06421787868438815,0.03422347327138771,5.313952597646573e-05,D,42,,,,,,,,,,,,,,
48,0.10847240903576691,0.034458298585563304,0.07401411129797451,0.031104728305026103,5.1570537953906474e-05,D,42,,,,,,,,,,,,,,
49,0.08937335419624545,0.034227266685258856,0.05514608760094389,0.03522937434088243,5.0000000000000057e-05,D,42,,,,,,,,,,,,,,
50,0.10185493412316202,0.032790114368613586,0.06906481947906001,0.03502631077640935,4.842946204609364e-05,D,42,0.5532611184327831,0.6331386197990198,0.4514286573297882,0.06884405250982638,0.33456428341473937,0.4411214026337652,0.30530809452316104,0.5917346705175437,0.719022421126414,0.22040998368535478,0.0,0.5978177966461499,0.5931998691159015,0.3730251362386743
51,0.09516598213021384,0.0334358335219389,0.06173014856524583,0.0369913558982182,4.686047402353438e-05,D,42,,,,,,,,,,,,,,
52,0.09771626910040276,0.032998886507857095,0.06471738277909797,0.034914481345760195,4.529458433407433e-05,D,42,,,,,,,,,,,,,,
