epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,test/sim_max_reward_10010,test/sim_max_reward_10011,test/sim_max_reward_10012,test/sim_max_reward_10013,test/sim_max_reward_10014,test/sim_max_reward_10015,test/sim_max_reward_10016,test/sim_max_reward_10017,test/sim_max_reward_10018,test/sim_max_reward_10019,test/sim_max_reward_10020,test/sim_max_reward_10021,test/sim_max_reward_10022,test/sim_max_reward_10023,test/sim_max_reward_10024,test/sim_max_reward_10025,test/sim_max_reward_10026,test/sim_max_reward_10027,test/sim_max_reward_10028,test/sim_max_reward_10029,test/sim_max_reward_10030,test/sim_max_reward_10031,test/sim_max_reward_10032,test/sim_max_reward_10033,test/sim_max_reward_10034,test/sim_max_reward_10035,test/sim_max_reward_10036,test/sim_max_reward_10037,test/sim_max_reward_10038,test/sim_max_reward_10039,test/sim_max_reward_10040,test/sim_max_reward_10041,test/sim_max_reward_10042,test/sim_max_reward_10043,test/sim_max_reward_10044,test/sim_max_reward_10045,test/sim_max_reward_10046,test/sim_max_reward_10047,test/sim_max_reward_10048,test/sim_max_reward_10049,train/mean_score,test/mean_score
21,0.042658164942016207,0.042658164942016207,0.0,0.03997318002063612,8.852566213878951e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0421737651230507,0.0421737651230507,0.0,0.03902407424157369,8.750555348152303e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.04250732760235507,0.04250732760235507,0.0,0.04261264307943094,8.644843137107063e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.041969433695238124,0.041969433695238124,0.0,0.041715941784021104,8.535533905932742e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.04004399802395573,0.04004399802395573,0.0,0.04689856111260092,8.422735529643448e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.04106559084267706,0.04106559084267706,0.0,0.04116370683054883,8.306559326618263e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.041435337049626215,0.041435337049626215,0.0,0.04167448970941756,8.187119948743452e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.04012812383633147,0.04012812383633147,0.0,0.042386681498045434,8.064535268264887e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.03940818210342719,0.03940818210342719,0.0,0.04269217653257027,7.938926261462371e-05,A,42,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
30,0.041545518730036035,0.041545518730036035,0.0,0.043036965892685526,7.810416889260659e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.04167624315126769,0.04167624315126769,0.0,0.04406758191290846,7.679133974894988e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.039737818947923116,0.039737818947923116,0.0,0.04094324699367056,7.545207078751862e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.03963347567265393,0.03963347567265393,0.0,0.0378934730829231,7.408768370508582e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.03899319293678448,0.03899319293678448,0.0,0.04178387256347172,7.26995249869774e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.03658953448557245,0.03658953448557245,0.0,0.039384130601665165,7.12889645782537e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.03590551252647113,0.03590551252647113,0.0,0.041639502575185554,6.985739453173908e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.03856115773400312,0.03856115773400312,0.0,0.042673964028883925,6.840622763423397e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.03840540805531125,0.03840540805531125,0.0,0.0465260236142169,6.693689601226464e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.03749662691787366,0.03749662691787366,0.0,0.040446548071784515,6.545084971874744e-05,A,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,0.03699428989421777,0.03699428989421777,0.0,0.03342355154181125,6.394955530196154e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.03666826198578522,0.03666826198578522,0.0,0.040482123670221797,6.24344943582428e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.036014228660653354,0.036014228660653354,0.0,0.036134574357123826,6.0907162069827195e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.036657930217603205,0.036657930217603205,0.0,0.041827670003274954,5.93690657292863e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.03621377813058996,0.03621377813058996,0.0,0.0371757530284683,5.7821723252011606e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.03621561916304692,0.03621561916304692,0.0,0.04471909291267103,5.6266661678215284e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.035198216254432355,0.035198216254432355,0.0,0.03734719985269575,5.470541566592577e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.03395208618854002,0.03395208618854002,0.0,0.04145850554037944,5.313952597646573e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.03634744104678913,0.03634744104678913,0.0,0.039268201272911876,5.1570537953906474e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.03471695564046342,0.03471695564046342,0.0,0.03670261669881195,5.0000000000000057e-05,A,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.98
50,0.03453963414355311,0.03453963414355311,0.0,0.04269293823588361,4.842946204609364e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.03560010396064289,0.03560010396064289,0.0,0.04238733526597408,4.686047402353438e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.03428279419720013,0.03428279419720013,0.0,0.04043899811610507,4.529458433407433e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.03479145561715448,0.03479145561715448,0.0,0.04086558576237246,4.3733338321784836e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.03317965491704883,0.03317965491704883,0.0,0.039302973710502086,4.21782767479885e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.03161832513487948,0.03161832513487948,0.0,0.04378490562971358,4.0630934270713814e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.033920053764176304,0.033920053764176304,0.0,0.04152422784779203,3.909283793017293e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.03210348074915268,0.03210348074915268,0.0,0.04001526957015294,3.75655056417573e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.031924023529294354,0.031924023529294354,0.0,0.03503455353314866,3.605044469803859e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.03216951818415715,0.03216951818415715,0.0,0.043471288907192325,3.454915028125269e-05,A,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98
60,0.03070195268799541,0.03070195268799541,0.0,0.049082199642788094,3.3063103987735474e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.029259996624883784,0.029259996624883784,0.0,0.041110490839768796,3.159377236576616e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.03061732828657153,0.03061732828657153,0.0,0.04101787228322493,3.0142605468261005e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.03101873923073052,0.03101873923073052,0.0,0.04116683894132277,2.8711035421746404e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.03031921648089924,0.03031921648089924,0.0,0.03850139232723993,2.73004750130227e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.0292408450526656,0.0292408450526656,0.0,0.03938987024579849,2.5912316294914263e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.030072096819358487,0.030072096819358487,0.0,0.04508277767672998,2.4547929212481466e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.030339252741967318,0.030339252741967318,0.0,0.04166789156027968,2.320866025105019e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.027881550133949325,0.027881550133949325,0.0,0.042912250231937794,2.1895831107393498e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.029205920297892825,0.029205920297892825,0.0,0.04174430624352748,2.061073738537638e-05,A,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98
70,0.028014563442638484,0.028014563442638484,0.0,0.041049086284165974,1.9354647317351198e-05,A,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
