epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,0.1058054841294338,0.1058054841294338,0.0,0.0681216503052335,9.997532801828658e-05,E,42,0.19029749660605202,0.0006754812217992413,0.0,0.0,0.0,0.03187271525242837,0.4113509542772428,0.5697450260979774,0.007592591527032817,0.005126954580326935,0.0,0.0,0.09548648891392564,0.10256882417350081
1,0.06093008887316836,0.06064339266403725,0.0002866961960884846,0.061935409635566825,9.990133642141359e-05,E,42,,,,,,,,,,,,,,
2,0.05718590102442191,0.05669733736830417,0.0004885636467268782,0.05639450228201193,9.977809823015401e-05,E,42,,,,,,,,,,,,,,
3,0.05476510128603455,0.05404410988131042,0.0007209913865081266,0.051276227178280814,9.960573506572391e-05,E,42,,,,,,,,,,,,,,
4,0.05182816070895137,0.050994907678112364,0.0008332529923008002,0.04705181536183023,9.93844170297569e-05,E,42,,,,,,,,,,,,,,
5,0.04951669224292824,0.04841910855194028,0.0010975836269258826,0.05243317469170219,9.911436253643445e-05,E,42,,,,,,,,,,,,,,
6,0.04798768293647247,0.04681574443928553,0.0011719384757884327,0.04406143577867433,9.879583809693738e-05,E,42,,,,,,,,,,,,,,
7,0.046179425050809006,0.044824774957824935,0.0013546500388959732,0.048699968608847836,9.842915805643157e-05,E,42,,,,,,,,,,,,,,
8,0.04539584767918564,0.043996218432994644,0.0013996292798263462,0.04513169110082743,9.801468428384717e-05,E,42,,,,,,,,,,,,,,
9,0.04310593231353891,0.041630984373848164,0.0014749479589714505,0.04645103544258235,9.75528258147577e-05,E,42,,,,,,,,,,,,,,
10,0.04327232853109923,0.04152540634854131,0.001746922189810672,0.041397468613362624,9.70440384477113e-05,E,42,0.9644980614364571,0.5182123951636762,0.4163629274584116,0.0,0.5391793128872046,0.7280803624459673,0.5634324969764791,0.5443642364863492,0.6520899567438077,0.19044641451309888,0.573489029771377,0.2842670630431566,0.7413552283000666,0.44917118003258516
11,0.04244803504326174,0.04044442073675244,0.0020036142910870598,0.041443652842651335,9.64888242944126e-05,E,42,,,,,,,,,,,,,,
12,0.042383302423874274,0.04043751752354573,0.0019457848835195749,0.04317115686441723,9.588773128419907e-05,E,42,,,,,,,,,,,,,,
13,0.04081078342858708,0.0386220390787363,0.002188744354306867,0.03988454090594722,9.5241352623301e-05,E,42,,,,,,,,,,,,,,
14,0.04087883718772249,0.038783235739815555,0.0020956013873493816,0.038476953662016936,9.455032620941843e-05,E,42,,,,,,,,,,,,,,
15,0.04039772054881594,0.038036620582303886,0.002361099953660186,0.03961399543965072,9.381533400219321e-05,E,42,,,,,,,,,,,,,,
16,0.03958629362323757,0.03695023007857267,0.0026360635428894215,0.042639403071319845,9.303710135019722e-05,E,42,,,,,,,,,,,,,,
17,0.03871764941029607,0.036179611167871946,0.0025380382683193384,0.04053037800221589,9.22163962751008e-05,E,42,,,,,,,,,,,,,,
18,0.037962088370666,0.035690021125207604,0.002272067238988945,0.0393232163139864,9.135402871372814e-05,E,42,,,,,,,,,,,,,,
19,0.038700491264967496,0.035990333962558727,0.002710157279362434,0.03617225720040631,9.045084971874742e-05,E,42,,,,,,,,,,,,,,
20,0.037089575086891105,0.03459553735514886,0.0024940377763321454,0.03804846961508718,8.950775061878456e-05,E,42,0.5473427203828952,0.8095132070838239,1.0,0.7244710631670409,0.621572026006521,0.5209491915766762,0.5743275691031762,0.8093364254474519,0.9481121184452524,0.5209851581332857,0.48766768118021225,0.4059905549828099,0.6784279637333596,0.6613411788042426
21,0.035919367570052756,0.03326160646306627,0.0026577610953066604,0.03907847087830305,8.852566213878951e-05,E,42,,,,,,,,,,,,,,
22,0.03618354405918154,0.033512847333183986,0.0026706966870415926,0.03807801517020715,8.750555348152303e-05,E,42,,,,,,,,,,,,,,
23,0.0360877318140654,0.03337595385701308,0.002711777960516238,0.037988969092175626,8.644843137107063e-05,E,42,,,,,,,,,,,,,,
24,0.033950298126680004,0.0314608179606524,0.002489480169828039,0.03510715418021407,8.535533905932742e-05,E,42,,,,,,,,,,,,,,
25,0.03384357732586991,0.031626835004226014,0.0022167422943039274,0.036495496917581347,8.422735529643448e-05,E,42,,,,,,,,,,,,,,
26,0.03386407077202552,0.03128018151289907,0.0025838893274299467,0.039499346245276304,8.306559326618263e-05,E,42,,,,,,,,,,,,,,
27,0.03328274961366382,0.030897076229417796,0.0023856734002136773,0.036152998295923076,8.187119948743452e-05,E,42,,,,,,,,,,,,,,
28,0.033108543561165486,0.030884370028428983,0.002224173560221518,0.034821459892810436,8.064535268264887e-05,E,42,,,,,,,,,,,,,,
29,0.032935076318176215,0.030642683368601036,0.0022923929536773358,0.03333450159090653,7.938926261462371e-05,E,42,,,,,,,,,,,,,,
30,0.03192091394554485,0.029683502974357023,0.00223741096449209,0.0356595211842081,7.810416889260659e-05,E,42,0.7015216459736485,0.922064213400403,0.4521547015252302,0.4659611445950813,0.5347105628027795,0.6466358311477187,0.9899104299786129,0.6679373544653765,0.649607080062608,0.6739227628526022,0.8641201753509447,0.9564908151801664,0.8117929296870258,0.690145085796112
31,0.03237770397276982,0.030111291894928345,0.0022664121108559817,0.04082740391686297,7.679133974894988e-05,E,42,,,,,,,,,,,,,,
32,0.030890030296225297,0.028554646081054968,0.0023353841831015762,0.03800014546957978,7.545207078751862e-05,E,42,,,,,,,,,,,,,,
33,0.030861406586692924,0.028637093703887846,0.002224312916266362,0.03684495311361133,7.408768370508582e-05,E,42,,,,,,,,,,,,,,
34,0.030968970027224915,0.028677018495214184,0.002291951543760185,0.03954007280173532,7.26995249869774e-05,E,42,,,,,,,,,,,,,,
35,0.030126647260433667,0.027937621477192216,0.0021890258343414157,0.03524804631934354,7.12889645782537e-05,E,42,,,,,,,,,,,,,,
36,0.029184464000215966,0.027155526625356405,0.0020289373675371858,0.034209605742638045,6.985739453173908e-05,E,42,,,,,,,,,,,,,,
37,0.029582369294273037,0.027545005695424986,0.0020373636026600945,0.03441735869927103,6.840622763423397e-05,E,42,,,,,,,,,,,,,,
38,0.028880412791531824,0.02676782238930672,0.0021125903606523506,0.035351948815871746,6.693689601226464e-05,E,42,,,,,,,,,,,,,,
39,0.02874460511531182,0.02683407190516502,0.001910533192693783,0.03549943556845711,6.545084971874744e-05,E,42,,,,,,,,,,,,,,
40,0.02806489982258267,0.026074983301740347,0.0019899165012424946,0.03507460759005003,6.394955530196154e-05,E,42,0.4671513649625877,0.9853591063537112,0.6168567739092272,0.3900496921911372,0.9194798528497622,0.7039081674469702,0.7062989565402525,0.9607642129729107,0.9197868637344435,0.8703451958918559,0.4461481787803042,0.553761248665475,0.7262552356581494,0.7087399142982338
41,0.02872606341900123,0.026615490843178005,0.002110572582635003,0.03908426072775272,6.24344943582428e-05,E,42,,,,,,,,,,,,,,
42,0.027603937750771357,0.025666738961313804,0.0019371987921671784,0.03727167501653496,6.0907162069827195e-05,E,42,,,,,,,,,,,,,,
43,0.027411411730260654,0.025685833954676374,0.0017255777829936895,0.035913870694409857,5.93690657292863e-05,E,42,,,,,,,,,,,,,,
44,0.02741854465280643,0.025446873083112814,0.00197167158510281,0.035880215057547675,5.7821723252011606e-05,E,42,,,,,,,,,,,,,,
45,0.02603509746312923,0.024066200486363536,0.0019688969359675282,0.03734222771273109,5.6266661678215284e-05,E,42,,,,,,,,,,,,,,
46,0.026227092557360953,0.024478703669303555,0.0017483888958323452,0.03575014812594051,5.470541566592577e-05,E,42,,,,,,,,,,,,,,
47,0.02598047722316684,0.023999881072666502,0.0019805961714317736,0.034742705406327,5.313952597646573e-05,E,42,,,,,,,,,,,,,,
48,0.025816637499813447,0.02408137031369642,0.001735267163546473,0.03086591689079477,5.1570537953906474e-05,E,42,,,,,,,,,,,,,,
49,0.02582638861798641,0.02407298112797597,0.0017534074719539995,0.033823435715187276,5.0000000000000057e-05,E,42,,,,,,,,,,,,,,
50,0.024361677766566652,0.02258931641820432,0.001772361358403039,0.0356895630084501,4.842946204609364e-05,E,42,0.7290466417499776,0.9590723195192453,0.9066327495078643,0.7266112145122289,0.9765674875532333,0.04755632467986505,0.7000082466629892,0.9084046040072062,0.9683643829920526,0.7002855176543406,0.913553066183079,0.25555360168315133,0.8440594806346114,0.710353719543601
51,0.02474905970336296,0.023144918993008478,0.0016041407211117582,0.038602522558026146,4.686047402353438e-05,E,42,,,,,,,,,,,,,,
52,0.02445375439328434,0.022781393409408095,0.0016723609745637176,0.03829365649603699,4.529458433407433e-05,E,42,,,,,,,,,,,,,,
53,0.02292129781832057,0.021144204552525258,0.001777093251373945,0.03929873434009782,4.3733338321784836e-05,E,42,,,,,,,,,,,,,,
54,0.02364225340101042,0.021860755528000285,0.0017814978848118075,0.03699784151956504,4.21782767479885e-05,E,42,,,,,,,,,,,,,,
55,0.022622380415876314,0.021092699282261228,0.0015296811000377617,0.03856062049274905,4.0630934270713814e-05,E,42,,,,,,,,,,,,,,
56,0.023243216708030676,0.021576851167629935,0.0016663655326751136,0.03909309773395459,3.909283793017293e-05,E,42,,,,,,,,,,,,,,
57,0.022425753719498665,0.020641687512360632,0.0017840662156962778,0.03756688002398924,3.75655056417573e-05,E,42,,,,,,,,,,,,,,
58,0.02186635512066931,0.020452858023293483,0.00141349709113556,0.04020534887942567,3.605044469803859e-05,E,42,,,,,,,,,,,,,,
59,0.022597328961739223,0.021156057237129083,0.0014412717279144948,0.04088849886565616,3.454915028125269e-05,E,42,,,,,,,,,,,,,,
60,0.021482702193891652,0.02003980096558813,0.001442901233943258,0.037947381992840715,3.3063103987735474e-05,E,42,0.9445306903927206,0.9832947488563668,0.9921531965335372,0.9509670462424666,1.0,0.5925265085767742,0.6935330310134996,1.0,0.7187253646662809,0.7079430941730648,0.7280635984820769,0.7194778105159612,0.9639127196245437,0.8103389650203662
61,0.021399548801220657,0.01981462346834756,0.0015849253643239172,0.03988352964321772,3.159377236576616e-05,E,42,,,,,,,,,,,,,,
62,0.020563206993109522,0.0193572834442686,0.0012059235581795586,0.04011658296119749,3.0142605468261005e-05,E,42,,,,,,,,,,,,,,
63,0.021121656248476683,0.019735079392270174,0.0013865768565662448,0.03990402564390056,2.8711035421746404e-05,E,42,,,,,,,,,,,,,,
64,0.02013974496463471,0.018761575095852363,0.00137816984931887,0.04190506731045612,2.73004750130227e-05,E,42,,,,,,,,,,,,,,
65,0.019876496914712535,0.01850068106325685,0.001375815851304831,0.042057599377279216,2.5912316294914263e-05,E,42,,,,,,,,,,,,,,
66,0.019896150953945906,0.01855584286813189,0.0013403080804034668,0.04093982468669613,2.4547929212481466e-05,E,42,,,,,,,,,,,,,,
67,0.018628946105088813,0.017290281562618852,0.001338664539206224,0.04190730715105147,2.320866025105019e-05,E,42,,,,,,,,,,,,,,
68,0.018354807436158745,0.017240037768596464,0.0011147696675883913,0.0428430332916609,2.1895831107393498e-05,E,42,,,,,,,,,,,,,,
69,0.018771044874955206,0.017607059979037436,0.0011639849091961022,0.04092508299080165,2.061073738537638e-05,E,42,,,,,,,,,,,,,,
70,0.01807591929048466,0.017004810763352907,0.0010711085147542118,0.04640102468006182,1.9354647317351198e-05,E,42,1.0,1.0,0.9672242240094219,1.0,0.9003321603187594,0.6809498524521383,0.6982932202108549,0.9929421537423881,0.9397946536681098,0.7261456998768081,1.0,0.37258975214317663,1.0,0.8278271716421657
71,0.01799722689154158,0.01695185128134858,0.0010453755950521645,0.04310354127859076,1.812880051256554e-05,E,42,,,,,,,,,,,,,,
72,0.01860074775569747,0.01726365996184172,0.001337087785837109,0.04540488219967014,1.693440673381744e-05,E,42,,,,,,,,,,,,,,
73,0.01820039866424197,0.01707259747423447,0.001127801199330182,0.04547925853056081,1.577264470356559e-05,E,42,,,,,,,,,,,,,,
74,0.017802351168869288,0.016764348987200292,0.0010380021799979598,0.04797050840825888,1.464466094067265e-05,E,42,,,,,,,,,,,,,,
75,0.016844108572175526,0.0157881508098783,0.0010559577462483424,0.04348527796468452,1.3551568628929456e-05,E,42,,,,,,,,,,,,,,
76,0.016991128654949266,0.016078780835328783,0.0009123478017468107,0.045990027624525524,1.249444651847704e-05,E,42,,,,,,,,,,,,,,
77,0.01693666477933113,0.015940176795680147,0.0009964879807498844,0.04853777734954891,1.1474337861210562e-05,E,42,,,,,,,,,,,,,,
78,0.016773178357726775,0.01583176179795691,0.000941416534306915,0.04623799502457443,1.0492249381215497e-05,E,42,,,,,,,,,,,,,,
79,0.016341579506048216,0.015415726022340322,0.0009258534890662259,0.04939712915373476,9.549150281252648e-06,E,42,,,,,,,,,,,,,,
80,0.016266997541342542,0.015488656347963226,0.0007783412249824451,0.050547015542785324,8.645971286271927e-06,E,42,0.9815173552070466,0.9721934439757349,1.0,1.0,0.9146612274336731,1.0,0.9714491702855308,0.9100589063705683,0.98778036819334,0.9948486600493758,1.0,0.650314473960616,0.9768553995913908,0.9429112806293105
81,0.016298235640352356,0.015444175457857413,0.0008540601741209208,0.04975146519412336,7.78360372489927e-06,E,42,,,,,,,,,,,,,,
82,0.01641342874468405,0.01554701950799702,0.0008664092500988152,0.0520673297950181,6.962898649802823e-06,E,42,,,,,,,,,,,,,,
83,0.0158439924754518,0.015049979469458167,0.0007940129977791701,0.04950090269476437,6.184665997806831e-06,E,42,,,,,,,,,,,,,,
84,0.015692211962356997,0.014817650395462607,0.0008745615656976862,0.05237320952297172,5.449673790581619e-06,E,42,,,,,,,,,,,,,,
85,0.015117753768136259,0.014381451450688972,0.0007363023276083871,0.04836259001800627,4.75864737669904e-06,E,42,,,,,,,,,,,,,,
86,0.015144832581827533,0.014472621565360125,0.0006722110129418473,0.054438788782020936,4.112268715800961e-06,E,42,,,,,,,,,,,,,,
87,0.014619141455360597,0.013824693499072834,0.0007944479509018728,0.05538996732875443,3.5111757055874383e-06,E,42,,,,,,,,,,,,,,
88,0.015465093289755961,0.014740944340375015,0.0007241489527425953,0.05414873591640539,2.9559615522887324e-06,E,42,,,,,,,,,,,,,,
89,0.014923618289555142,0.014279715981047773,0.0006439023128952824,0.055593888201799835,2.4471741852423276e-06,E,42,,,,,,,,,,,,,,
90,0.01425729122248098,0.013609982948860545,0.000647308290609273,0.05546873328521063,1.9853157161528557e-06,E,42,0.9983328866898393,0.9562418393243106,0.9981821082677711,0.9065729368504027,0.9547138254557211,1.0,0.72377116356519,1.0,1.0,0.6289343959391621,0.962859457756968,0.8628847776984745,0.977287363007075,0.9037918665533689
91,0.014860221019636341,0.014235609085978628,0.0006246119235336002,0.05800414372545978,1.5708419435684545e-06,E,42,,,,,,,,,,,,,,
92,0.015063539482883373,0.014392362073590412,0.0006711774203258422,0.052475573481959206,1.2041619030626358e-06,E,42,,,,,,,,,,,,,,
93,0.014491717337052883,0.013830108386579533,0.0006616089493651303,0.05912346627334492,8.856374635655655e-07,E,42,,,,,,,,,,,,,,
94,0.013744012349893442,0.01303660222444315,0.0007074101193732138,0.05503839031678804,6.155829702431181e-07,E,42,,,,,,,,,,,,,,
95,0.01386626412398724,0.013225589444527723,0.0006406746903415411,0.055050610126764106,3.9426493427611245e-07,E,42,,,,,,,,,,,,,,
96,0.014471223257900553,0.013844787284744491,0.0006264359653419507,0.05373812074233827,2.2190176984600058e-07,E,42,,,,,,,,,,,,,,
97,0.01404612608511295,0.013478264087698597,0.0005678619947910343,0.051972477321856114,9.866357858642222e-08,E,42,,,,,,,,,,,,,,
98,0.014851607551211135,0.014296964901177127,0.0005546426729432659,0.0588743558333239,2.467198171342004e-08,E,42,,,,,,,,,,,,,,
99,0.013784210692996091,0.013214253569823918,0.0005699571188756455,0.05801199362041396,0.0,E,42,,,,,,,,,,,,,,
