epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,0.10676633271158827,0.10676633271158827,0.0,0.0642266966490599,9.997532801828658e-05,B,43,0.19029749660605202,0.0006754812217992413,0.5449667902370557,0.0022377874591814227,0.14213740044435233,0.2968499380037483,0.06306109092446555,0.13956631797894645,0.25863847670452006,0.005126954580326935,0.47180864389298427,0.08565181859917759,0.09548648891392564,0.20100452188247586
1,0.06204576206045768,0.06167253721181209,0.00037322487448559685,0.05849939620663934,9.990133642141359e-05,B,43,,,,,,,,,,,,,,
2,0.05854497741188713,0.05799647604256774,0.0005485013536075758,0.055365849996148554,9.977809823015401e-05,B,43,,,,,,,,,,,,,,
3,0.05437915954190672,0.053578156673591115,0.0008010028798713692,0.05086879743258722,9.960573506572391e-05,B,43,,,,,,,,,,,,,,
4,0.05180881847995864,0.05087788424622621,0.0009309342665577028,0.04797912361914948,9.93844170297569e-05,B,43,,,,,,,,,,,,,,
5,0.050199541140235726,0.049076643249291126,0.0011228979389751302,0.04709956194703461,9.911436253643445e-05,B,43,,,,,,,,,,,,,,
6,0.04825878468610323,0.0470182752528499,0.0012405094320502607,0.04679486706113139,9.879583809693738e-05,B,43,,,,,,,,,,,,,,
7,0.04669468232233054,0.045372253392905564,0.0013224289807049336,0.04265928111142582,9.842915805643157e-05,B,43,,,,,,,,,,,,,,
8,0.04643150964675212,0.044950279169214916,0.0014812304243605467,0.04280030233851561,9.801468428384717e-05,B,43,,,,,,,,,,,,,,
9,0.045037426526033424,0.043413171442255045,0.0016242550728068786,0.042997322433647955,9.75528258147577e-05,B,43,,,,,,,,,,,,,,
10,0.04302497134658897,0.04134903762812278,0.0016759337813019106,0.04471634107489958,9.70440384477113e-05,B,43,0.5627242401702534,0.546165191379293,0.0,0.5224454972198954,0.5439317226374609,0.5104735277970363,0.5693506563211922,0.6853116616127801,0.48089899458204616,0.022104574260714188,0.8493189327551132,0.7211259392607783,0.5544447157747732,0.4904961506447017
11,0.04275708387258074,0.040987731581642234,0.0017693523001716003,0.03930941500456621,9.64888242944126e-05,B,43,,,,,,,,,,,,,,
12,0.04336656850049437,0.041378515997247275,0.001988052496920928,0.044924091537159386,9.588773128419907e-05,B,43,,,,,,,,,,,,,,
13,0.042945766811188356,0.04079542618504242,0.0021503406207983382,0.0433226108727162,9.5241352623301e-05,B,43,,,,,,,,,,,,,,
14,0.042511838321762654,0.04036990695012604,0.0021419312970925902,0.03968155811723524,9.455032620941843e-05,B,43,,,,,,,,,,,,,,
15,0.04071086880167404,0.038552316141099656,0.002158552648094733,0.042711071613691656,9.381533400219321e-05,B,43,,,,,,,,,,,,,,
16,0.04009995020371921,0.037817770225449784,0.0022821799719029605,0.04108505362158214,9.303710135019722e-05,B,43,,,,,,,,,,,,,,
17,0.03889039850865986,0.036602411166797216,0.0022879873842232227,0.03855467659540157,9.22163962751008e-05,B,43,,,,,,,,,,,,,,
