epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,0.10659447158804705,0.10659447158804705,0.0,0.06388542743721189,9.997532801828658e-05,A,43,0.19029749660605202,0.0006754812217992413,0.5146683570121559,0.0,0.12436745541012065,0.4344574806196649,0.05356024260127433,0.16211359011261234,0.10078938176359578,0.005126954580326935,0.41252873798363093,0.10059508128254613,0.09548648891392564,0.1908207281365928
1,0.061652297123123104,0.061652297123123104,0.0,0.05864699404360837,9.990133642141359e-05,A,43,,,,,,,,,,,,,,
2,0.05798574694052126,0.05798574694052126,0.0,0.05428175932021006,9.977809823015401e-05,A,43,,,,,,,,,,,,,,
3,0.05355884732318971,0.05355884732318971,0.0,0.05011846038818923,9.960573506572391e-05,A,43,,,,,,,,,,,,,,
4,0.05081630458309657,0.05081630458309657,0.0,0.04742783904427896,9.93844170297569e-05,A,43,,,,,,,,,,,,,,
5,0.04881449583387356,0.04881449583387356,0.0,0.046767835072450886,9.911436253643445e-05,A,43,,,,,,,,,,,,,,
6,0.04650644178773406,0.04650644178773406,0.0,0.046973946725346376,9.879583809693738e-05,A,43,,,,,,,,,,,,,,
7,0.044926185056985694,0.044926185056985694,0.0,0.04210968090850974,9.842915805643157e-05,A,43,,,,,,,,,,,,,,
8,0.04492150289684393,0.04492150289684393,0.0,0.04251948716801461,9.801468428384717e-05,A,43,,,,,,,,,,,,,,
9,0.042846000277366535,0.042846000277366535,0.0,0.04158452621289038,9.75528258147577e-05,A,43,,,,,,,,,,,,,,
10,0.04103295078730989,0.04103295078730989,0.0,0.042449080693947226,9.70440384477113e-05,A,43,0.5579430967954075,0.7583918037912942,0.0,0.579534410677267,0.4087248250201853,0.6333033328065949,0.6411144226915539,0.6338494502839306,0.9693010437335762,0.4237439956281813,0.033268683560525175,0.605183198248755,0.6581674502933509,0.4928023362650569
11,0.04031471655773341,0.04031471655773341,0.0,0.03872741950283941,9.64888242944126e-05,A,43,,,,,,,,,,,,,,
12,0.040493377417700274,0.040493377417700274,0.0,0.04210987302164237,9.588773128419907e-05,A,43,,,,,,,,,,,,,,
13,0.04003260385236243,0.04003260385236243,0.0,0.042812652107389826,9.5241352623301e-05,A,43,,,,,,,,,,,,,,
14,0.03931111136681247,0.03931111136681247,0.0,0.04031229646916085,9.455032620941843e-05,A,43,,,,,,,,,,,,,,
15,0.03775060245169686,0.03775060245169686,0.0,0.04135569509814535,9.381533400219321e-05,A,43,,,,,,,,,,,,,,
