epoch,train_loss,val_loss,lr,mode,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
41,0.01638660853022362,0.045211661384816755,6.24344943582428e-05,soft_hard,42,,,,,,,,,,,,,,
42,0.015990846454217122,0.045030228110651174,6.0907162069827195e-05,soft_hard,42,,,,,,,,,,,,,,
43,0.015439311771648393,0.0427495469061429,5.93690657292863e-05,soft_hard,42,,,,,,,,,,,,,,
44,0.015905964347397227,0.045521588005909795,5.7821723252011606e-05,soft_hard,42,,,,,,,,,,,,,,
45,0.015047789281492228,0.046920437527526365,5.6266661678215284e-05,soft_hard,42,,,,,,,,,,,,,,
46,0.014683886323793697,0.046109509054702104,5.470541566592577e-05,soft_hard,42,,,,,,,,,,,,,,
47,0.014829321688656031,0.04520332584190264,5.313952597646573e-05,soft_hard,42,,,,,,,,,,,,,,
48,0.01414966198426903,0.038974851964597115,5.1570537953906474e-05,soft_hard,42,,,,,,,,,,,,,,
49,0.014365084440028889,0.043169489751259484,5.0000000000000057e-05,soft_hard,42,,,,,,,,,,,,,,
50,0.013697465552001124,0.04539534021822507,4.842946204609364e-05,soft_hard,42,0.4760004721228148,0.9301510785167906,0.5785473644182016,0.3007420664265015,0.3983618854664919,0.5339967872068421,0.409623961345779,0.6150345237032107,0.6991073289282396,0.37189954344909054,0.8662972455265149,0.867724418833098,0.7030757753198027,0.564133512530397
51,0.013873496544638358,0.04529250766755196,4.686047402353438e-05,soft_hard,42,,,,,,,,,,,,,,
52,0.01390674375277978,0.04565640135684557,4.529458433407433e-05,soft_hard,42,,,,,,,,,,,,,,
53,0.012813879437887584,0.04843185619173343,4.3733338321784836e-05,soft_hard,42,,,,,,,,,,,,,,
54,0.0131829186804326,0.04483112324552055,4.21782767479885e-05,soft_hard,42,,,,,,,,,,,,,,
55,0.01263413913546136,0.0462686427166326,4.0630934270713814e-05,soft_hard,42,,,,,,,,,,,,,,
56,0.013184684180709172,0.04654507896487127,3.909283793017293e-05,soft_hard,42,,,,,,,,,,,,,,
57,0.012060800358691873,0.04509539557784273,3.75655056417573e-05,soft_hard,42,,,,,,,,,,,,,,
58,0.011741407329968194,0.04666007785616737,3.605044469803859e-05,soft_hard,42,,,,,,,,,,,,,,
59,0.012884769988689272,0.04642076854708425,3.454915028125269e-05,soft_hard,42,,,,,,,,,,,,,,
60,0.011732390891484682,0.04263610916963795,3.3063103987735474e-05,soft_hard,42,0.8311858455153136,0.8508545307681303,0.8605910437731333,0.4606675973847663,0.98432267701791,0.7689198605847859,0.8800970998113108,0.42736822639495325,0.8462375607030104,0.9859109692095098,0.33252753562552323,0.5190288254301498,0.841020188141722,0.7065671395935053
61,0.01152892155787964,0.044070084273749796,3.159377236576616e-05,soft_hard,42,,,,,,,,,,,,,,
62,0.011363331568178585,0.04627154398905604,3.0142605468261005e-05,soft_hard,42,,,,,,,,,,,,,,
63,0.011404629068172863,0.04608650351302666,2.8711035421746404e-05,soft_hard,42,,,,,,,,,,,,,,
64,0.01159105999608308,0.04755009781373175,2.73004750130227e-05,soft_hard,42,,,,,,,,,,,,,,
65,0.01105329417152441,0.04479396003706936,2.5912316294914263e-05,soft_hard,42,,,,,,,,,,,,,,
66,0.010887060756126695,0.04864216552099638,2.4547929212481466e-05,soft_hard,42,,,,,,,,,,,,,,
67,0.009955750687315761,0.04464915996384725,2.320866025105019e-05,soft_hard,42,,,,,,,,,,,,,,
68,0.010386407786920486,0.04404102025978398,2.1895831107393498e-05,soft_hard,42,,,,,,,,,,,,,,
69,0.010346097527103398,0.043817519661235184,2.061073738537638e-05,soft_hard,42,,,,,,,,,,,,,,
70,0.010092108003438474,0.045732465410899176,1.9354647317351198e-05,soft_hard,42,0.5269523306082627,0.9848690334158813,0.7501283358749123,0.5414537091732863,0.9313206288551548,0.5883378048086921,0.9637480350113034,0.9390471533712864,0.7992825175952702,0.8551089360325889,0.842686937018546,0.27086578055824917,0.755910682012072,0.7481979838299289
71,0.010105570116382244,0.04757781606821115,1.812880051256554e-05,soft_hard,42,,,,,,,,,,,,,,
72,0.00992011295805501,0.04528465375892426,1.693440673381744e-05,soft_hard,42,,,,,,,,,,,,,,
73,0.009474620386179978,0.04962812173588757,1.577264470356559e-05,soft_hard,42,,,,,,,,,,,,,,
74,0.00943319421223301,0.05057780893617555,1.464466094067265e-05,soft_hard,42,,,,,,,,,,,,,,
75,0.008799241831533773,0.04727650974027551,1.3551568628929456e-05,soft_hard,42,,,,,,,,,,,,,,
76,0.008787531059690597,0.04468619851885657,1.249444651847704e-05,soft_hard,42,,,,,,,,,,,,,,
77,0.008686999523562142,0.045695015144322004,1.1474337861210562e-05,soft_hard,42,,,,,,,,,,,,,,
78,0.009377859616222305,0.04241506541964778,1.0492249381215497e-05,soft_hard,42,,,,,,,,,,,,,,
79,0.008451107311897754,0.049561841026144596,9.549150281252648e-06,soft_hard,42,,,,,,,,,,,,,,
80,0.009018325944085965,0.04864500731621918,8.645971286271927e-06,soft_hard,42,0.6708975152408977,0.9871023465613649,0.9257041688391868,0.5460197803414775,0.9552247848983446,0.8700477406409821,0.9372097498623938,0.4259158465942318,0.8747882315853784,0.9888951358844572,0.9524928584935389,0.022156451292030165,0.8289999309011313,0.7498454748432021
81,0.008384100171588652,0.04872256648122219,7.78360372489927e-06,soft_hard,42,,,,,,,,,,,,,,
82,0.008652625275875866,0.04802478864592941,6.962898649802823e-06,soft_hard,42,,,,,,,,,,,,,,
83,0.007989458883884162,0.043455841862841654,6.184665997806831e-06,soft_hard,42,,,,,,,,,,,,,,
84,0.008265946418809313,0.048292818662236656,5.449673790581619e-06,soft_hard,42,,,,,,,,,,,,,,
85,0.008533607771876102,0.04951169101292627,4.75864737669904e-06,soft_hard,42,,,,,,,,,,,,,,
86,0.00826093164099283,0.04891469434328508,4.112268715800961e-06,soft_hard,42,,,,,,,,,,,,,,
87,0.00801804202896646,0.05182697031352865,3.5111757055874383e-06,soft_hard,42,,,,,,,,,,,,,,
88,0.008185967434927303,0.05314986323447604,2.9559615522887324e-06,soft_hard,42,,,,,,,,,,,,,,
89,0.007866584035353305,0.04982598338014724,2.4471741852423276e-06,soft_hard,42,,,,,,,,,,,,,,
90,0.007513795675924014,0.052320113418656486,1.9853157161528557e-06,soft_hard,42,0.5290058950904134,0.988509716178055,0.9075960488428326,0.9893504269810466,0.8510866752426163,0.6768890810629029,0.5600813760492664,0.5740914921269938,1.0,0.9970315761678866,0.38147774149653396,0.4477163666911879,0.7587578056342342,0.7385320784661267
91,0.007790891499751255,0.050327541162831745,1.5708419435684545e-06,soft_hard,42,,,,,,,,,,,,,,
92,0.007992710373814176,0.04595932993515019,1.2041619030626358e-06,soft_hard,42,,,,,,,,,,,,,,
93,0.007619003217661864,0.04995412301893035,8.856374635655655e-07,soft_hard,42,,,,,,,,,,,,,,
94,0.007133149056804205,0.05224015820902168,6.155829702431181e-07,soft_hard,42,,,,,,,,,,,,,,
95,0.0075912906450740815,0.051546962235711126,3.9426493427611245e-07,soft_hard,42,,,,,,,,,,,,,,
96,0.007604768256422602,0.044474463360874274,2.2190176984600058e-07,soft_hard,42,,,,,,,,,,,,,,
97,0.0072087765463257555,0.0511642991352761,9.866357858642222e-08,soft_hard,42,,,,,,,,,,,,,,
98,0.007631384202515788,0.05017985346473819,2.467198171342004e-08,soft_hard,42,,,,,,,,,,,,,,
99,0.007361250401940475,0.0453174488357546,0.0,soft_hard,42,,,,,,,,,,,,,,
