epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,test/sim_max_reward_10010,test/sim_max_reward_10011,test/sim_max_reward_10012,test/sim_max_reward_10013,test/sim_max_reward_10014,test/sim_max_reward_10015,test/sim_max_reward_10016,test/sim_max_reward_10017,test/sim_max_reward_10018,test/sim_max_reward_10019,test/sim_max_reward_10020,test/sim_max_reward_10021,test/sim_max_reward_10022,test/sim_max_reward_10023,test/sim_max_reward_10024,test/sim_max_reward_10025,test/sim_max_reward_10026,test/sim_max_reward_10027,test/sim_max_reward_10028,test/sim_max_reward_10029,test/sim_max_reward_10030,test/sim_max_reward_10031,test/sim_max_reward_10032,test/sim_max_reward_10033,test/sim_max_reward_10034,test/sim_max_reward_10035,test/sim_max_reward_10036,test/sim_max_reward_10037,test/sim_max_reward_10038,test/sim_max_reward_10039,test/sim_max_reward_10040,test/sim_max_reward_10041,test/sim_max_reward_10042,test/sim_max_reward_10043,test/sim_max_reward_10044,test/sim_max_reward_10045,test/sim_max_reward_10046,test/sim_max_reward_10047,test/sim_max_reward_10048,test/sim_max_reward_10049,train/mean_score,test/mean_score
45,0.039256465780177024,0.03720879768792844,0.002047668117808119,0.039689462445676324,5.6266661678215284e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.03795632104641186,0.03605596186761053,0.0019003593425884495,0.04018798541277647,5.470541566592577e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.03825610722694946,0.036417890845722015,0.0018382163439264528,0.03802583672106266,5.313952597646573e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.03683334742492872,0.0351104695987468,0.0017228778354095868,0.03934634209610522,5.1570537953906474e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.03666285773171631,0.034763637372560385,0.0018992203651359574,0.0435709834471345,5.0000000000000057e-05,E,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98
50,0.037265864222874076,0.03540838518691581,0.0018574790728142683,0.038053959608078,4.842946204609364e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.035074175007705266,0.033125923490831266,0.0019482514992305838,0.04584735142067075,4.686047402353438e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.03620004733572734,0.034515615038038135,0.0016844323033881883,0.04130355075001717,4.529458433407433e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.03544358112709397,0.0340619250380558,0.0013816561076808581,0.038814754616469146,4.3733338321784836e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.034431549566578075,0.032895170788724344,0.001536378821712452,0.03953238047659397,4.21782767479885e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
