epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,train/mean_score,test/mean_score
0,0.10570331841730995,0.10570331841730995,0.0,0.06817718390048597,9.997532801828658e-05,A,42,0.1958068152580722,0.0006754812217992413,0.0,0.0,0.0,0.03187271525242837,0.3716580014193123,0.322615634884763,0.012559605608385113,0.005126954580326935,0.0,0.0,0.09824114823993572,0.07438329117452158
1,0.06064233407853513,0.06064233407853513,0.0,0.06203641097404455,9.990133642141359e-05,A,42,,,,,,,,,,,,,,
2,0.056618565042166,0.056618565042166,0.0,0.056723894433755626,9.977809823015401e-05,A,42,,,,,,,,,,,,,,
3,0.05402962021244485,0.05402962021244485,0.0,0.05134461288781542,9.960573506572391e-05,A,42,,,,,,,,,,,,,,
4,0.05100617398607413,0.05100617398607413,0.0,0.04732852516074975,9.93844170297569e-05,A,42,,,,,,,,,,,,,,
5,0.0485070705580179,0.0485070705580179,0.0,0.05298899482739599,9.911436253643445e-05,A,42,,,,,,,,,,,,,,
6,0.04697251053262603,0.04697251053262603,0.0,0.04419234864936586,9.879583809693738e-05,A,42,,,,,,,,,,,,,,
7,0.04491506825331925,0.04491506825331925,0.0,0.04718371571548152,9.842915805643157e-05,A,42,,,,,,,,,,,,,,
8,0.04419900238123296,0.04419900238123296,0.0,0.044759352322210344,9.801468428384717e-05,A,42,,,,,,,,,,,,,,
9,0.04173152870052989,0.04173152870052989,0.0,0.04673710945470814,9.75528258147577e-05,A,42,,,,,,,,,,,,,,
10,0.0416268666996732,0.0416268666996732,0.0,0.04140378199027557,9.70440384477113e-05,A,42,0.6713467427091891,0.5163342586415043,0.4878647871986578,0.5324702424825813,0.2439273398240912,0.03187271525242837,0.38735951579688443,0.5812714627202121,0.6895528207330732,0.6428589818524473,0.4774754219933893,0.3577664104045528,0.5938405006753467,0.4432419698258318
11,0.04055553945256739,0.04055553945256739,0.0,0.041684470342047385,9.64888242944126e-05,A,42,,,,,,,,,,,,,,
12,0.04049141043269831,0.04049141043269831,0.0,0.043323218829014846,9.588773128419907e-05,A,42,,,,,,,,,,,,,,
13,0.03861301990286811,0.03861301990286811,0.0,0.04037544906400797,9.5241352623301e-05,A,42,,,,,,,,,,,,,,
14,0.03883329005963934,0.03883329005963934,0.0,0.03834069758457573,9.455032620941843e-05,A,42,,,,,,,,,,,,,,
15,0.038128058430909564,0.038128058430909564,0.0,0.03932990254017345,9.381533400219321e-05,A,42,,,,,,,,,,,,,,
16,0.03722037211174897,0.03722037211174897,0.0,0.04339558137090583,9.303710135019722e-05,A,42,,,,,,,,,,,,,,
17,0.03629884490278361,0.03629884490278361,0.0,0.04065191236635049,9.22163962751008e-05,A,42,,,,,,,,,,,,,,
18,0.03582055838570664,0.03582055838570664,0.0,0.039707508890709856,9.135402871372814e-05,A,42,,,,,,,,,,,,,,
19,0.036381155901560276,0.036381155901560276,0.0,0.03561609862535669,9.045084971874742e-05,A,42,,,,,,,,,,,,,,
20,0.03484699493155264,0.03484699493155264,0.0,0.038510246914729734,8.950775061878456e-05,A,42,0.705881179458128,0.877741322069292,1.0,0.724797736879098,0.5882479450662894,0.6315592061363566,0.6991131498057784,0.6959550273701566,0.9330450298727421,0.7121691660335833,0.8393196530855929,0.0,0.7918112507637101,0.6824206914249598
